Gene stable ID,Gene name,Chromosome/scaffold name
ENSG00000228172,,1
ENSG00000117640,MTFR1L,1
ENSG00000272478,,1
ENSG00000127423,AUNIP,1
ENSG00000236528,,1
ENSG00000182749,PAQR7,1
ENSG00000207302,Y_RNA,1
ENSG00000117632,STMN1,1
ENSG00000229786,SNRPFP2,1
ENSG00000223624,,1
ENSG00000283938,MIR3917,1
ENSG00000158006,PAFAH2,1
ENSG00000207237,RNU6-110P,1
ENSG00000252190,,1
ENSG00000252691,,1
ENSG00000158008,EXTL1,1
ENSG00000158014,SLC30A2,1
ENSG00000284309,,1
ENSG00000158022,TRIM63,1
ENSG00000175087,PDIK1L,1
ENSG00000197245,FAM110D,1
ENSG00000282872,C1orf232,1
ENSG00000236782,ZNF593OS,1
ENSG00000142684,ZNF593,1
ENSG00000142675,CNKSR1,1
ENSG00000188782,CATSPER4,1
ENSG00000236155,ZPLD2P,1
ENSG00000293494,ZPLD2P,1
ENSG00000278572,,1
ENSG00000130695,CEP85,1
ENSG00000270733,,1
ENSG00000142669,SH3BGRL3,1
ENSG00000158062,UBXN11,1
ENSG00000169442,CD52,1
ENSG00000176092,CRYBG2,1
ENSG00000225854,,1
ENSG00000176083,ZNF683,1
ENSG00000131914,LIN28A,1
ENSG00000117682,DHDDS,1
ENSG00000223583,RPL17P9,1
ENSG00000225891,DHDDS-AS1,1
ENSG00000198830,HMGN2,1
ENSG00000224129,DPPA2P2,1
ENSG00000117676,RPS6KA1,1
ENSG00000238705,MIR1976,1
ENSG00000243905,RN7SL679P,1
ENSG00000252802,Y_RNA,1
ENSG00000252429,RNU7-29P,1
ENSG00000289452,,1
ENSG00000229247,,1
ENSG00000238316,,1
ENSG00000235069,,1
ENSG00000260063,,1
ENSG00000290006,,1
ENSG00000117713,ARID1A,1
ENSG00000060642,PIGV,1
ENSG00000241188,RN7SL165P,1
ENSG00000287810,,1
ENSG00000204160,ZDHHC18,1
ENSG00000175793,SFN,1
ENSG00000142751,GPN2,1
ENSG00000226698,,1
ENSG00000289554,,1
ENSG00000198746,GPATCH3,1
ENSG00000090273,NUDC,1
ENSG00000131910,NR0B2,1
ENSG00000175707,KDF1,1
ENSG00000172746,RPL12P13,1
ENSG00000224064,RPL32P6,1
ENSG00000225294,OSTCP2,1
ENSG00000253368,TRNP1,1
ENSG00000158246,TENT5B,1
ENSG00000090020,SLC9A1,1
ENSG00000229985,,1
ENSG00000214973,CHCHD3P3,1
ENSG00000225159,NPM1P39,1
ENSG00000225990,SNRPEP7,1
ENSG00000224311,WDTC1-DT,1
ENSG00000142784,WDTC1,1
ENSG00000252098,Y_RNA,1
ENSG00000243659,,1
ENSG00000186501,TMEM222,1
ENSG00000206888,RNU6-48P,1
ENSG00000241547,ACTG1P20,1
ENSG00000142765,SYTL1,1
ENSG00000142733,MAP3K6,1
ENSG00000142748,FCN3,1
ENSG00000174950,CD164L2,1
ENSG00000231207,,1
ENSG00000181773,GPR3,1
ENSG00000158195,WASF2,1
ENSG00000241169,,1
ENSG00000237429,,1
ENSG00000126705,AHDC1,1
ENSG00000000938,FGR,1
ENSG00000235912,,1
ENSG00000233975,LINC02574,1
ENSG00000126709,IFI6,1
ENSG00000225886,,1
ENSG00000206767,RNU6-949P,1
ENSG00000226662,CHMP1AP1,1
ENSG00000207095,RNU6-424P,1
ENSG00000287244,,1
ENSG00000009780,FAM76A,1
ENSG00000231344,,1
ENSG00000230833,RPEP3,1
ENSG00000117758,STX12,1
ENSG00000269971,,1
ENSG00000270031,,1
ENSG00000223062,RNU6-1245P,1
ENSG00000286433,,1
ENSG00000117751,PPP1R8,1
ENSG00000252947,SCARNA1,1
ENSG00000130775,THEMIS2,1
ENSG00000117748,RPA2,1
ENSG00000130768,SMPDL3B,1
ENSG00000227050,,1
ENSG00000158156,XKR8,1
ENSG00000158161,EYA3,1
ENSG00000238231,,1
ENSG00000240750,RN7SL559P,1
ENSG00000228589,SPCS2P4,1
ENSG00000228943,,1
ENSG00000289576,,1
ENSG00000214812,ARL8BP2,1
ENSG00000253005,RNU6-176P,1
ENSG00000169403,PTAFR,1
ENSG00000126698,DNAJC8,1
ENSG00000290123,,1
ENSG00000130770,ATP5IF1,1
ENSG00000270605,,1
ENSG00000271398,,1
ENSG00000130766,SESN2,1
ENSG00000130772,MED18,1
ENSG00000204138,PHACTR4,1
ENSG00000206779,Y_RNA,1
ENSG00000229820,DNAJC8P4,1
ENSG00000221216,RNU6ATAC27P,1
ENSG00000180198,RCC1,1
ENSG00000242125,SNHG3,1
ENSG00000274266,SNORA73A,1
ENSG00000200087,SNORA73B,1
ENSG00000231468,PRDX3P2,1
ENSG00000279443,,1
ENSG00000180098,TRNAU1AP,1
ENSG00000197989,SNHG12,1
ENSG00000221539,SNORD99,1
ENSG00000278274,SNORA61,1
ENSG00000273544,SNORA44,1
ENSG00000280498,SNORA16A,1
ENSG00000274582,SNORA16A,1
ENSG00000120656,TAF12,1
ENSG00000188060,RAB42,1
ENSG00000229388,TAF12-DT,1
ENSG00000270103,,1
ENSG00000274978,RNU11,1
ENSG00000162419,GMEB1,1
ENSG00000252777,,1
ENSG00000289291,,1
ENSG00000198492,YTHDF2,1
ENSG00000116329,OPRD1,1
ENSG00000233427,,1
ENSG00000199756,Y_RNA,1
ENSG00000159023,EPB41,1
ENSG00000225616,,1
ENSG00000206704,Y_RNA,1
ENSG00000277958,Metazoa_SRP,1
ENSG00000253304,TMEM200B,1
ENSG00000225750,,1
ENSG00000116350,SRSF4,1
ENSG00000277916,,1
ENSG00000116353,MECR,1
ENSG00000237934,,1
ENSG00000060656,PTPRU,1
ENSG00000230523,LINC01756,1
ENSG00000225011,,1
ENSG00000228176,,1
ENSG00000284676,,1
ENSG00000270927,,1
ENSG00000233399,LINC01648,1
ENSG00000233372,,1
ENSG00000231251,,1
ENSG00000236335,,1
ENSG00000231949,,1
ENSG00000289710,,1
ENSG00000162510,MATN1,1
ENSG00000186056,MATN1-AS1,1
ENSG00000287510,,1
ENSG00000162511,LAPTM5,1
ENSG00000264773,MIR4420,1
ENSG00000229607,,1
ENSG00000223382,LINC01778,1
ENSG00000222784,RN7SKP91,1
ENSG00000235143,,1
ENSG00000162512,SDC3,1
ENSG00000266210,RN7SL371P,1
ENSG00000134644,PUM1,1
ENSG00000237329,,1
ENSG00000232768,,1
ENSG00000215900,SELENOWP1,1
ENSG00000225142,RPL21P22,1
ENSG00000084628,NKAIN1,1
ENSG00000060688,SNRNP40,1
ENSG00000229447,,1
ENSG00000121766,ZCCHC17,1
ENSG00000229044,,1
ENSG00000121769,FABP3,1
ENSG00000168528,SERINC2,1
ENSG00000215899,EEF1A1P46,1
ENSG00000206981,RNU6-40P,1
ENSG00000293391,LDC1P,1
ENSG00000260386,LDC1P,1
ENSG00000265961,Y_RNA,1
ENSG00000284543,LINC01226,1
ENSG00000229167,,1
ENSG00000142910,TINAGL1,1
ENSG00000121764,HCRTR1,1
ENSG00000162517,PEF1,1
ENSG00000235790,PEF1-AS1,1
ENSG00000264078,,1
ENSG00000084636,COL16A1,1
ENSG00000121753,ADGRB2,1
ENSG00000266580,MIR4254,1
ENSG00000254545,,1
ENSG00000134668,SPOCD1,1
ENSG00000203620,,1
ENSG00000269967,,1
ENSG00000184007,PTP4A2,1
ENSG00000288678,,1
ENSG00000228634,,1
ENSG00000284702,,1
ENSG00000121774,KHDRBS1,1
ENSG00000203325,,1
ENSG00000121775,TMEM39B,1
ENSG00000266203,MIR5585,1
ENSG00000276493,Metazoa_SRP,1
ENSG00000025800,KPNA6,1
ENSG00000250135,,1
ENSG00000084652,TXLNA,1
ENSG00000160050,CCDC28B,1
ENSG00000224066,,1
ENSG00000160051,IQCC,1
ENSG00000222046,DCDC2B,1
ENSG00000160055,TMEM234,1
ENSG00000084623,EIF3I,1
ENSG00000291132,,1
ENSG00000220785,MTMR9LP,1
ENSG00000290045,,1
ENSG00000183615,FAM167B,1
ENSG00000182866,LCK,1
ENSG00000277617,Metazoa_SRP,1
ENSG00000252450,Y_RNA,1
ENSG00000116478,HDAC1,1
ENSG00000175130,MARCKSL1,1
ENSG00000233775,,1
ENSG00000162526,TSSK3,1
ENSG00000225828,FAM229A,1
ENSG00000160058,BSDC1,1
ENSG00000224333,GAPDHP20,1
ENSG00000270850,,1
ENSG00000229259,LRRC37A12P,1
ENSG00000263529,RN7SL122P,1
ENSG00000254553,,1
ENSG00000273274,ZBTB8B,1
ENSG00000160062,ZBTB8A,1
ENSG00000176261,ZBTB8OS,1
ENSG00000200591,Y_RNA,1
ENSG00000162521,RBBP4,1
ENSG00000162520,SYNC,1
ENSG00000224409,,1
ENSG00000162522,NHSL3,1
ENSG00000134684,YARS1,1
ENSG00000116497,S100PBP,1
ENSG00000160097,FNDC5,1
ENSG00000121905,HPCA,1
ENSG00000121900,TMEM54,1
ENSG00000287691,,1
ENSG00000116514,RNF19B,1
ENSG00000278966,,1
ENSG00000217644,,1
ENSG00000239670,,1
ENSG00000236065,,1
ENSG00000004455,AK2,1
ENSG00000276645,Metazoa_SRP,1
ENSG00000142920,AZIN2,1
ENSG00000278997,,1
ENSG00000116525,TRIM62,1
ENSG00000279179,,1
ENSG00000284721,,1
ENSG00000160094,ZNF362,1
ENSG00000270115,,1
ENSG00000184389,A3GALT2,1
ENSG00000225313,,1
ENSG00000134686,PHC2,1
ENSG00000284154,MIR3605,1
ENSG00000222112,RN7SKP16,1
ENSG00000233246,PHC2-AS1,1
ENSG00000234512,TLR12P,1
ENSG00000121903,ZSCAN20,1
ENSG00000235907,,1
ENSG00000121904,CSMD2,1
ENSG00000227000,HSPD1P14,1
ENSG00000176256,HMGB4,1
ENSG00000231163,CSMD2-AS1,1
ENSG00000201148,RNA5SP42,1
ENSG00000142698,C1orf94,1
ENSG00000270241,,1
ENSG00000287703,,1
ENSG00000207941,MIR552,1
ENSG00000163866,SMIM12,1
ENSG00000189280,GJB5,1
ENSG00000189433,GJB4,1
ENSG00000255811,,1
ENSG00000188910,GJB3,1
ENSG00000187513,GJA4,1
ENSG00000230163,,1
ENSG00000116544,DLGAP3,1
ENSG00000284773,,1
ENSG00000293382,GPR199P,1
ENSG00000241014,GPR199P,1
ENSG00000243749,TMEM35B,1
ENSG00000271741,,1
ENSG00000163867,ZMYM6,1
ENSG00000197056,ZMYM1,1
ENSG00000233940,RPL12P45,1
ENSG00000228348,EFCAB14P1,1
ENSG00000284640,,1
ENSG00000116560,SFPQ,1
ENSG00000201868,Y_RNA,1
ENSG00000146463,ZMYM4,1
ENSG00000240374,RN7SL503P,1
ENSG00000201542,SNORA62,1
ENSG00000229994,RPL5P4,1
ENSG00000227409,ZMYM4-AS1,1
ENSG00000142687,KIAA0319L,1
ENSG00000278702,Metazoa_SRP,1
ENSG00000236274,,1
ENSG00000020129,NCDN,1
ENSG00000239636,TFAP2E-AS1,1
ENSG00000116819,TFAP2E,1
ENSG00000126067,PSMB2,1
ENSG00000142686,C1orf216,1
ENSG00000092853,CLSPN,1
ENSG00000232335,,1
ENSG00000134698,AGO4,1
ENSG00000092847,AGO1,1
ENSG00000271164,CFAP97P1,1
ENSG00000286899,,1
ENSG00000271914,,1
ENSG00000126070,AGO3,1
ENSG00000271554,,1
ENSG00000293245,,1
ENSG00000232862,,1
ENSG00000092850,TEKT2,1
ENSG00000116863,ADPRS,1
ENSG00000171812,COL8A2,1
ENSG00000054116,TRAPPC3,1
ENSG00000116871,MAP7D1,1
ENSG00000264592,RN7SL131P,1
ENSG00000054118,THRAP3,1
ENSG00000231849,UBE2V2P4,1
ENSG00000214193,SH3D21,1
ENSG00000142694,EVA1B,1
ENSG00000286379,,1
ENSG00000196182,STK40,1
ENSG00000181817,LSM10,1
ENSG00000222821,RNU4-27P,1
ENSG00000116885,OSCP1,1
ENSG00000201448,SNORA63C,1
ENSG00000116898,MRPS15,1
ENSG00000119535,CSF3R,1
ENSG00000230214,FTLP18,1
ENSG00000284705,,1
ENSG00000284720,,1
ENSG00000234481,,1
ENSG00000163873,GRIK3,1
ENSG00000284650,,1
ENSG00000223944,,1
ENSG00000264698,MIR4255,1
ENSG00000207328,RNU6-636P,1
ENSG00000252368,RNA5SP43,1
ENSG00000230451,RPS29P6,1
ENSG00000233621,LITATS1,1
ENSG00000163874,ZC3H12A,1
ENSG00000283724,MIR6732,1
ENSG00000163875,MEAF6,1
ENSG00000263675,MIR5581,1
ENSG00000163877,SNIP1,1
ENSG00000232273,FTH1P1,1
ENSG00000237749,RPS27P9,1
ENSG00000163879,DNALI1,1
ENSG00000134697,GNL2,1
ENSG00000284748,,1
ENSG00000169218,RSPO1,1
ENSG00000116922,AIRIM,1
ENSG00000134690,CDCA8,1
ENSG00000183317,EPHA10,1
ENSG00000200421,Y_RNA,1
ENSG00000214141,ACTN4P2,1
ENSG00000227416,,1
ENSG00000185090,MANEAL,1
ENSG00000233728,,1
ENSG00000196449,YRDC,1
ENSG00000197982,C1orf122,1
ENSG00000188786,MTF1,1
ENSG00000235673,,1
ENSG00000230955,INPP5B-AS1,1
ENSG00000204084,INPP5B,1
ENSG00000252448,SNORA63,1
ENSG00000222282,RNU6-584P,1
ENSG00000277168,Metazoa_SRP,1
ENSG00000183431,SF3A3,1
ENSG00000212541,RNU6-510P,1
ENSG00000183386,FHL3,1
ENSG00000183520,UTP11,1
ENSG00000185668,POU3F1,1
ENSG00000224592,MIR3659HG,1
ENSG00000223589,,1
ENSG00000265596,MIR3659,1
ENSG00000284623,LINC02786,1
ENSG00000286552,,1
ENSG00000287987,,1
ENSG00000237290,LINC01343,1
ENSG00000275350,,1
ENSG00000200796,RNU6-753P,1
ENSG00000238063,LINC01685,1
ENSG00000215895,HSPA5P1,1
ENSG00000284632,,1
ENSG00000116954,RRAGC,1
ENSG00000273637,,1
ENSG00000228436,RRAGC-DT,1
ENSG00000214114,MYCBP,1
ENSG00000274944,,1
ENSG00000131233,GJA9,1
ENSG00000158315,RHBDL2,1
ENSG00000199963,RNU6-605P,1
ENSG00000207466,Y_RNA,1
ENSG00000235549,EIF1P2,1
ENSG00000174574,AKIRIN1,1
ENSG00000168653,NDUFS5,1
ENSG00000127603,MACF1,1
ENSG00000206654,RNU6-608P,1
ENSG00000222378,RNA5SP44,1
ENSG00000287422,,1
ENSG00000226438,,1
ENSG00000217897,HSPE1P8,1
ENSG00000183682,BMP8A,1
ENSG00000237624,OXCT2P1,1
ENSG00000291129,PPIEL,1
ENSG00000243970,PPIEL,1
ENSG00000090621,PABPC4,1
ENSG00000228060,PABPC4-AS1,1
ENSG00000201457,SNORA55,1
ENSG00000163909,HEYL,1
ENSG00000225903,,1
ENSG00000116981,NT5C1A,1
ENSG00000116983,HPCAL4,1
ENSG00000084072,PPIE,1
ENSG00000225333,,1
ENSG00000252413,RNU7-121P,1
ENSG00000289711,,1
ENSG00000116985,BMP8B,1
ENSG00000198754,OXCT2,1
ENSG00000285905,BMP8B-AS1,1
ENSG00000261798,,1
ENSG00000229213,,1
ENSG00000284719,,1
ENSG00000284678,LINC02811,1
ENSG00000043514,TRIT1,1
ENSG00000202222,Y_RNA,1
ENSG00000116990,MYCL,1
ENSG00000236546,MYCL-AS1,1
ENSG00000207356,Y_RNA,1
ENSG00000168389,MFSD2A,1
ENSG00000228477,,1
ENSG00000131236,CAP1,1
ENSG00000131238,PPT1,1
ENSG00000226745,OAZ1P1,1
ENSG00000117000,RLF,1
ENSG00000207508,RNU6-1237P,1
ENSG00000188800,TMCO2,1
ENSG00000259943,ZMPSTE24-DT,1
ENSG00000084073,ZMPSTE24,1
ENSG00000231296,,1
ENSG00000049089,COL9A2,1
ENSG00000227311,RPL21P20,1
ENSG00000084070,SMAP2,1
ENSG00000213172,,1
ENSG00000290111,,1
ENSG00000284677,,1
ENSG00000187801,ZFP69B,1
ENSG00000260920,,1
ENSG00000279667,,1
ENSG00000187815,ZFP69,1
ENSG00000238287,EXO5-DT,1
ENSG00000164002,EXO5,1
ENSG00000227278,,1
ENSG00000238186,,1
ENSG00000117010,ZNF684,1
ENSG00000286838,,1
ENSG00000236505,,1
ENSG00000233910,GTF2F2P2,1
ENSG00000117016,RIMS3,1
ENSG00000287743,,1
ENSG00000237899,,1
ENSG00000272145,NFYC-AS1,1
ENSG00000066136,NFYC,1
ENSG00000198974,MIR30E,1
ENSG00000207962,MIR30C1,1
ENSG00000117013,KCNQ4,1
ENSG00000264582,RN7SL326P,1
ENSG00000179862,CITED4,1
ENSG00000229528,,1
ENSG00000228940,,1
ENSG00000286668,,1
ENSG00000233118,UBE2V1P8,1
ENSG00000171793,CTPS1,1
ENSG00000281207,SLFNL1-AS1,1
ENSG00000171790,SLFNL1,1
ENSG00000010803,SCMH1,1
ENSG00000215893,RPL23AP17,1
ENSG00000287400,,1
ENSG00000235358,SCMH1-DT,1
ENSG00000213987,RPL36AP9,1
ENSG00000291157,,1
ENSG00000286640,,1
ENSG00000204060,FOXO6,1
ENSG00000229901,FOXO6-AS1,1
ENSG00000252563,RNA5SP45,1
ENSG00000127129,EDN2,1
ENSG00000127124,HIVEP3,1
ENSG00000230881,,1
ENSG00000230638,,1
ENSG00000284895,,1
ENSG00000287587,,1
ENSG00000227538,HNRNPFP1,1
ENSG00000228776,,1
ENSG00000044012,GUCA2B,1
ENSG00000197273,GUCA2A,1
ENSG00000198815,FOXJ3,1
ENSG00000227527,,1
ENSG00000177181,RIMKLA,1
ENSG00000235002,,1
ENSG00000066185,ZMYND12,1
ENSG00000127125,PPCS,1
ENSG00000186409,CCDC30,1
ENSG00000230116,RPS3AP11,1
ENSG00000236876,TMSB4XP1,1
ENSG00000200254,RNU6-536P,1
ENSG00000236180,,1
ENSG00000171960,PPIH,1
ENSG00000285728,,1
ENSG00000234917,,1
ENSG00000065978,YBX1,1
ENSG00000164007,CLDN19,1
ENSG00000117385,P3H1,1
ENSG00000164008,C1orf50,1
ENSG00000283580,,1
ENSG00000228452,C1orf50-AS1,1
ENSG00000274386,TMEM269,1
ENSG00000177868,SVBP,1
ENSG00000164010,ERMAP,1
ENSG00000228192,ZNF691-DT,1
ENSG00000164011,ZNF691,1
ENSG00000233708,,1
ENSG00000237090,MKRN8P,1
ENSG00000225099,ATP6V1E1P1,1
ENSG00000288955,,1
ENSG00000117394,SLC2A1,1
ENSG00000284138,ATP6V0CP4,1
ENSG00000227533,SLC2A1-DT,1
ENSG00000283973,,1
ENSG00000207256,RNU6-880P,1
ENSG00000283136,U6,1
ENSG00000277513,,1
ENSG00000186973,CFAP144,1
ENSG00000117395,EBNA1BP2,1
ENSG00000284410,MIR6733,1
ENSG00000243710,CFAP57,1
ENSG00000199240,RNA5SP46,1
ENSG00000179178,TMEM125,1
ENSG00000253313,C1orf210,1
ENSG00000066056,TIE1,1
ENSG00000117400,MPL,1
ENSG00000287113,,1
ENSG00000234694,CDC20-DT,1
ENSG00000117399,CDC20,1
ENSG00000066322,ELOVL1,1
ENSG00000283836,MIR6734,1
ENSG00000288772,,1
ENSG00000159479,MED8,1
ENSG00000229431,MED8-AS1,1
ENSG00000198198,SZT2,1
ENSG00000229372,SZT2-AS1,1
ENSG00000274975,MIR6735,1
ENSG00000178922,HYI,1
ENSG00000229348,HYI-AS1,1
ENSG00000142949,PTPRF,1
ENSG00000066135,KDM4A,1
ENSG00000284989,,1
ENSG00000236200,KDM4A-AS1,1
ENSG00000126091,ST3GAL3,1
ENSG00000229444,ST3GAL3-AS1,1
ENSG00000283414,U6,1
ENSG00000233674,,1
ENSG00000283477,MIR6079,1
ENSG00000224751,SHMT1P1,1
ENSG00000117407,ARTN,1
ENSG00000237950,LINC02918,1
ENSG00000288573,,1
ENSG00000117408,IPO13,1
ENSG00000285649,,1
ENSG00000132768,DPH2,1
ENSG00000117410,ATP6V0B,1
ENSG00000117411,B4GALT2,1
ENSG00000159214,CCDC24,1
ENSG00000196517,SLC6A9,1
ENSG00000230615,,1
ENSG00000227163,,1
ENSG00000271647,KRT8P47,1
ENSG00000239560,RN7SL479P,1
ENSG00000171872,KLF17,1
ENSG00000233514,,1
ENSG00000283039,KLF18,1
ENSG00000226804,,1
ENSG00000200171,Y_RNA,1
ENSG00000238037,OOSP1P1,1
ENSG00000227994,,1
ENSG00000271329,,1
ENSG00000178028,DMAP1,1
ENSG00000117419,ERI3,1
ENSG00000233602,ERI3-IT1,1
ENSG00000199385,RNU6-369P,1
ENSG00000187147,RNF220,1
ENSG00000263381,MIR5584,1
ENSG00000126106,TMEM53,1
ENSG00000198520,ARMH1,1
ENSG00000199377,RNU5F-1,1
ENSG00000200169,RNU5D-1,1
ENSG00000142945,KIF2C,1
ENSG00000225721,,1
ENSG00000142937,RPS8,1
ENSG00000264294,SNORD55,1
ENSG00000200913,SNORD46,1
ENSG00000202031,SNORD38A,1
ENSG00000207421,SNORD38B,1
ENSG00000281859,SNORD38B,1
ENSG00000234093,RPS15AP11,1
ENSG00000142959,BEST4,1
ENSG00000173846,PLK3,1
ENSG00000188396,DYNLT4,1
ENSG00000290041,,1
ENSG00000222009,BTBD19,1
ENSG00000117425,PTCH2,1
ENSG00000202444,RNU5E-6P,1
ENSG00000226499,,1
ENSG00000070785,EIF2B3,1
ENSG00000253039,RNA5SP47,1
ENSG00000229815,CCNB1IP1P1,1
ENSG00000232369,PPIAP35,1
ENSG00000268949,MRPS17P1,1
ENSG00000126107,HECTD3,1
ENSG00000126088,UROD,1
ENSG00000162415,ZSWIM5,1
ENSG00000234315,OSTCP5,1
ENSG00000281912,LINC01144,1
ENSG00000186603,HPDL,1
ENSG00000132781,MUTYH,1
ENSG00000288208,,1
ENSG00000132773,TOE1,1
ENSG00000070759,TESK2,1
ENSG00000236872,PPIAP36,1
ENSG00000280670,CCDC163,1
ENSG00000132763,MMACHC,1
ENSG00000117450,PRDX1,1
ENSG00000234379,HMGB1P48,1
ENSG00000117448,AKR1A1,1
ENSG00000289407,,1
ENSG00000132780,NASP,1
ENSG00000159588,CCDC17,1
ENSG00000159592,GPBP1L1,1
ENSG00000225447,RPS15AP10,1
ENSG00000234329,RPL7AP16,1
ENSG00000159596,TMEM69,1
ENSG00000197429,IPP,1
ENSG00000230896,,1
ENSG00000236111,RPL6P1,1
ENSG00000086015,MAST2,1
ENSG00000232467,TMA16P2,1
ENSG00000117461,PIK3R3,1
ENSG00000278139,P3R3URF-PIK3R3,1
ENSG00000226957,,1
ENSG00000233114,COX7BP4,1
ENSG00000227857,,1
ENSG00000117472,TSPAN1,1
ENSG00000250719,P3R3URF,1
ENSG00000085998,POMGNT1,1
ENSG00000171357,LURAP1,1
ENSG00000085999,RAD54L,1
ENSG00000132128,LRRC41,1
ENSG00000173660,UQCRH,1
ENSG00000117481,NSUN4,1
ENSG00000225779,,1
ENSG00000117480,FAAH,1
ENSG00000232022,FAAHP1,1
ENSG00000291138,,1
ENSG00000224863,LINC01398,1
ENSG00000197587,DMBX1,1
ENSG00000282881,TMEM275,1
ENSG00000269956,MKNK1-AS1,1
ENSG00000162456,KNCN,1
ENSG00000079277,MKNK1,1
ENSG00000142961,MOB3C,1
ENSG00000123472,ATPAF1,1
ENSG00000233647,NENFP1,1
ENSG00000186118,TEX38,1
ENSG00000228237,EFCAB14-AS1,1
ENSG00000159658,EFCAB14,1
ENSG00000236476,,1
ENSG00000142973,CYP4B1,1
ENSG00000290456,CYP4Z2P,1
ENSG00000154198,CYP4Z2P,1
ENSG00000238145,TUBAP8,1
ENSG00000187048,CYP4A11,1
ENSG00000259832,CYP4A26P,1
ENSG00000261196,CYP4A43P,1
ENSG00000261593,CYP4A27P,1
ENSG00000261290,CYP4A44P,1
ENSG00000186377,CYP4X1,1
ENSG00000186160,CYP4Z1,1
ENSG00000225154,TUBAP9,1
ENSG00000225506,CYP4A22-AS1,1
ENSG00000162365,CYP4A22,1
ENSG00000225514,MTND1P34,1
ENSG00000224805,LINC00853,1
ENSG00000290081,,1
ENSG00000162366,PDZK1IP1,1
ENSG00000162367,TAL1,1
ENSG00000226252,,1
ENSG00000123473,STIL,1
ENSG00000162368,CMPK1,1
ENSG00000225762,LINC01389,1
ENSG00000186790,FOXE3,1
ENSG00000237424,FOXD2-AS1,1
ENSG00000186564,FOXD2,1
ENSG00000271355,,1
ENSG00000229554,RPL21P24,1
ENSG00000227883,ATP6V0E1P4,1
ENSG00000227947,LINC01738,1
ENSG00000269113,TRABD2B,1
ENSG00000223814,,1
ENSG00000225028,,1
ENSG00000226133,LINC02794,1
ENSG00000231413,,1
ENSG00000237180,CYP46A4P,1
ENSG00000290466,,1
ENSG00000279096,,1
ENSG00000242267,SKINT1L,1
ENSG00000291246,,1
ENSG00000223720,,1
ENSG00000117834,SLC5A9,1
ENSG00000272491,,1
ENSG00000279214,,1
ENSG00000132122,SPATA6,1
ENSG00000224986,PPP1R8P1,1
ENSG00000206700,RNU6-723P,1
ENSG00000235105,,1
ENSG00000223175,RNU4-61P,1
ENSG00000232514,RPL21P25,1
ENSG00000186094,AGBL4,1
ENSG00000287661,,1
ENSG00000162373,BEND5,1
ENSG00000286597,,1
ENSG00000229846,,1
ENSG00000230114,AGBL4-AS1,1
ENSG00000225623,AGBL4-IT1,1
ENSG00000237478,,1
ENSG00000215887,ZNF859P,1
ENSG00000279324,,1
ENSG00000233595,MTND2P29,1
ENSG00000162374,ELAVL4,1
ENSG00000230828,,1
ENSG00000237337,ELAVL4-AS1,1
ENSG00000233407,,1
ENSG00000284696,LINC02808,1
ENSG00000284645,,1
ENSG00000234080,,1
ENSG00000229316,HMGB1P45,1
ENSG00000225671,FCF1P6,1
ENSG00000142700,DMRTA2,1
ENSG00000284700,,1
ENSG00000185104,FAF1,1
ENSG00000225767,FAF1-AS1,1
ENSG00000207194,RNU6-1026P,1
ENSG00000230585,PHB1P12,1
ENSG00000237130,MRPS6P2,1
ENSG00000123080,CDKN2C,1
ENSG00000290102,,1
ENSG00000265538,MIR4421,1
ENSG00000275816,MIR6500,1
ENSG00000204006,C1orf185,1
ENSG00000200262,Y_RNA,1
ENSG00000213478,CFL1P2,1
ENSG00000203356,LINC01562,1
ENSG00000123091,RNF11,1
ENSG00000233406,,1
ENSG00000236434,,1
ENSG00000085831,TTC39A,1
ENSG00000261664,TTC39A-AS1,1
ENSG00000085832,EPS15,1
ENSG00000232027,,1
ENSG00000206595,RNU6-877P,1
ENSG00000238140,,1
ENSG00000227070,EPS15-AS1,1
ENSG00000252032,RNU6-1281P,1
ENSG00000227742,CALR4P,1
ENSG00000293506,,1
ENSG00000117859,OSBPL9,1
ENSG00000236973,GAPDHP51,1
ENSG00000232846,SLC25A6P3,1
ENSG00000212624,,1
ENSG00000078618,NRDC,1
ENSG00000266993,,1
ENSG00000272175,,1
ENSG00000283899,MIR761,1
ENSG00000230604,TSEN15P2,1
ENSG00000169213,RAB3B,1
ENSG00000200839,RNA5SP48,1
ENSG00000229032,,1
ENSG00000264613,RN7SL290P,1
ENSG00000117862,TXNDC12,1
ENSG00000285839,,1
ENSG00000198841,KTI12,1
ENSG00000223390,,1
ENSG00000228369,TXNDC12-AS1,1
ENSG00000134717,BTF3L4,1
ENSG00000157077,ZFYVE9,1
ENSG00000241745,RN7SL788P,1
ENSG00000228407,,1
ENSG00000223429,,1
ENSG00000224255,PDCL3P6,1
ENSG00000236004,,1
ENSG00000237663,DNAJC19P7,1
ENSG00000213735,ANAPC10P1,1
ENSG00000154222,CC2D1B,1
ENSG00000272100,,1
ENSG00000287078,,1
ENSG00000224680,PLA2G12AP1,1
ENSG00000085840,ORC1,1
ENSG00000134748,PRPF38A,1
ENSG00000134744,TUT4,1
ENSG00000272371,,1
ENSG00000236290,EEF1GP7,1
ENSG00000116157,GPX7,1
ENSG00000182183,SHISAL2A,1
ENSG00000162377,COA7,1
ENSG00000233664,NDUFS5P3,1
ENSG00000239640,RN7SL62P,1
